Name,Class,Designation,Location,Total_applicants,LinkedIn_Followers,Level,Involvement,Employee_count,Industry,PYTHON,C++,JAVA,HADOOP,SCALA,FLASK,PANDAS,SPARK,NUMPY,PHP,SQL,MYSQL,CSS,MONGODB,NLTK,TENSORFLOW,LINUX,RUBY,JAVASCRIPT,DJANGO,REACT,REACTJS,AI,UI,TABLEAU,NODEJS,EXCEL,POWER BI,SELENIUM,HTML,ML
LTIMindtree,Class 1,Primavera Unifier Architect, West Bengal,3,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Sharepoint Developer, West Bengal,0,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring SAP Project Manager, Haryana,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
LTIMindtree,Class 1,Program Manager, Delhi,45,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring SAP Project Manager, Karnataka,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Sharepoint Developer, Delhi,0,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
LTIMindtree,Class 1,Sharepoint Developer, Telangana,1,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
LTIMindtree,Class 1,Talend Developer, Maharashtra,11,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,Oracle Apps Technical OAF, Maharashtra,8,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring - Servicenow Developers, Tamil Nadu,23,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
LTIMindtree,Class 1,Python Architect/Python Tech Lead/Python Technical Lead, Maharashtra,6,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Mainframe Developer- PAN India, Haryana,5,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,COBOL400 Developer, Maharashtra,9,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring SAP Project Manager- PAN India, West Bengal,7,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring SAP Project Manager, Karnataka,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
LTIMindtree,Class 1,Oracle Apps Technical OAF, Delhi,7,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring SAP Project Manager- PAN India, Delhi,8,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,Oracle EPBCS (Enterprise Planning and Budgeting Cloud Service), Maharashtra,3,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring SAP Project Manager, Karnataka,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Primavera Unifier Architect, Maharashtra,1,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Oracle Apps Technical OAF, Uttar Pradesh,2,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,OTM Project Lead, West Bengal,4,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
LTIMindtree,Class 1,Mainframe Developer- PAN India, Delhi,1,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Mainframe Developer- PAN India, Uttar Pradesh,2,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,GTM/OTM Functional Consultant, Maharashtra,4,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,PLSQL Development - LTIMindtree., Delhi,19,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
LTIMindtree,Class 1,Mainframe Developer- PAN India, Maharashtra,12,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Mainframe Developer- PAN India, Maharashtra,16,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Business Analyst, Delhi,6,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Obiee Developer, Maharashtra,8,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,EBS Finance Functional, Haryana,5,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring SAP Project Manager- PAN India, Maharashtra,9,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring SAP Project Manager- PAN India, Haryana,10,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,Mainframe Developer- PAN India, Delhi,3,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,JAVA Full stack Developer, Telangana,1,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring SAP Project Manager, Telangana,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Mainframe Developer- PAN India, Haryana,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Mainframe Developer- PAN India, Maharashtra,3,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Opening for Fusion Finance Functional Consultant, Maharashtra,7,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring - Servicenow Developers, Maharashtra,25,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
LTIMindtree,Class 1,"Opening for PSFT Finance Technical Consultant in LTIM, India", Karnataka,5,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,JDE Technical PAN India, Uttar Pradesh,2,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Cloud Architect, Tamil Nadu,7,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,Python Architect/Python Tech Lead/Python Technical Lead, Karnataka,6,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,JDE Technical PAN India, Telangana,0,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,LTI Hiring for Central Finance., Maharashtra,0,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,Oracle Apps Technical OAF, Karnataka,6,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,Fusion Finance Architect, Tamil Nadu,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,JDE Finance PAN India, West Bengal,0,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,Pega CSSA Specialist, Haryana,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LTIMindtree,Class 1,Pega CSSA Specialist, Uttar Pradesh,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LTIMindtree,Class 1,Data Modeler, Maharashtra,5,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Fusion HCM Technical, West Bengal,1,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,SAP Project Manager, Telangana,4,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,Pega CSSA Specialist, Delhi,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LTIMindtree,Class 1,PLSQL Development - LTIMindtree., Maharashtra,33,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
LTIMindtree,Class 1,JDE Technical PAN India, Karnataka,1,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Mainframe Developer- PAN India, West Bengal,4,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,LTIMindtree Hiring SAP Project Manager, Maharashtra,0,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,OIC Developer, Madhya Pradesh,10,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
LTIMindtree,Class 1,Solace Admin, Karnataka,3,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,Data Modeler, Maharashtra,9,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Mainframe Developer- PAN India, Uttar Pradesh,11,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,LTI Hiring for Central Finance., Tamil Nadu,4,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,Siebel Developer, Karnataka,8,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,Class 1,Fusion Finance Architect, West Bengal,2,270280,Full-time , Mid-Senior level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,Class 1,Oracle EPBCS (Enterprise Planning and Budgeting Cloud Service), Karnataka,0,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTIMindtree,Class 1,Oracle EPBCS (Enterprise Planning and Budgeting Cloud Service), West Bengal,1,270280,Full-time , Entry level,10001, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,SQL Developer, Maharashtra,9,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1
IDESLABS PRIVATE LIMITED,Class 3,Project Manager, Karnataka,62,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Project Manager, Karnataka,42,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Manual Tester, Telangana,178,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Project Manager, Karnataka,46,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Java Developer, Telangana,104,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Pl/SQL Developer, Maharashtra,71,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Project Manager, Maharashtra,50,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Associate Business Consultant, Maharashtra,3,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Delivery Manager, Karnataka,42,80865,Full-time , Mid-Senior level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Jr. Software Engineer, Uttar Pradesh,0,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Test Engineer, Karnataka,26,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,React Developer, Telangana,0,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Java developer, Karnataka,70,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Associate Business Consultant, Karnataka,95,80865,Contract , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,WAS Admin, Maharashtra,9,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Backend Engineer, Odisha,76,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
IDESLABS PRIVATE LIMITED,Class 3,Solution Analyst, Karnataka,13,80865,Full-time , Mid-Senior level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Project Manager, Karnataka,43,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,SAP BASIS, Odisha,0,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Sr. Test Engineer, Maharashtra,49,80865,Full-time , Mid-Senior level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Project Manager, Maharashtra,51,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,SAP MM CONSULTANT, Maharashtra,92,80865,Full-time , Mid-Senior level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,SQL Server DBA, Karnataka,35,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Windows Admin, Telangana,3,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Associate Business Consultant, Karnataka,75,80865,Contract , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Project Manager, Karnataka,47,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Team Lead, Karnataka,33,80865,Full-time , Mid-Senior level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Project Manager, Tamil Nadu,29,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Network Automation, Madhya Pradesh,0,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Change Manager, Karnataka,51,80865,Contract , Mid-Senior level,1200, IT Services and IT Consulting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,SQL Server DBA, Telangana,1,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Project Manager, Tamil Nadu,27,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,SAP PROJECT MANAGER with ABAP, Telangana,2,80865,Full-time , Mid-Senior level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Dot Net developer, Karnataka,12,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,Team Lead, Uttar Pradesh,1,80865,Full-time , Mid-Senior level,1200, IT Services and IT Consulting,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
IDESLABS PRIVATE LIMITED,Class 3,Software Engineer, Maharashtra,4,80865,Full-time , Entry level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
IDESLABS PRIVATE LIMITED,Class 3,SAP ABAP, Karnataka,3,80865,Full-time , Mid-Senior level,1200, IT Services and IT Consulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
